Id,Label,timeset,d0,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Arroio Do Padre,Arroio Do Padre,,0,2,0,2,2,0,2,0,0,0,0,3
The World Factbook,The World Factbook,,0,2,0,2,2,0,2,0,0,0,0,0
São José Do Ouro,São José Do Ouro,,0,2,0,2,2,0,2,0,0,0,0,3
Massachusetts Business Trust,Massachusetts Business Trust,,0,2,0,2,2,0,2,0,0,0,0,1
Rosario Board Of Trade,Rosario Board Of Trade,,0,3,0,3,3,0,3,0,0,0,0,5
Amazon (Company),Amazon (Company),,0,2,0,2,2,0,2,0,0,0,0,1
Republic Of Ireland,Republic Of Ireland,,0,5,0,5,5,0,5,0,0,0,0,1
Electronic Communication Network,Electronic Communication Network,,0,3,0,3,3,0,3,0,0,0,0,5
Santana Da Boa Vista,Santana Da Boa Vista,,0,2,0,2,2,0,2,0,0,0,0,3
Engie Brasil,Engie Brasil,,0,52,97,149,52,97,149,3,0.509935,0.520651,0.000289,2
Union Of South American Nations,Union Of South American Nations,,0,2,0,2,2,0,2,0,0,0,0,0
Pernambuco,Pernambuco,,0,4,0,4,4,0,4,0,0,0,0,0
Museu Do Futebol,Museu Do Futebol,,0,2,0,2,2,0,2,0,0,0,0,5
Lusophony Games,Lusophony Games,,0,2,0,2,2,0,2,0,0,0,0,0
Dniproavia,Dniproavia,,0,2,0,2,2,0,2,0,0,0,0,4
Manoel Viana,Manoel Viana,,0,2,0,2,2,0,2,0,0,0,0,3
Lateral Consonant,Lateral Consonant,,0,2,0,2,2,0,2,0,0,0,0,0
Telephone,Telephone,,0,2,0,2,2,0,2,0,0,0,0,5
Beta (Finance),Beta (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Brazilian States,Brazilian States,,0,2,0,2,2,0,2,0,0,0,0,2
Brazilian Air Force,Brazilian Air Force,,0,4,0,4,4,0,4,0,0,0,0,0
Time In Brazil,Time In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
London,London,,0,8,0,8,8,0,8,0,0,0,0,1
Merriam-Webster,Merriam-Webster,,0,2,0,2,2,0,2,0,0,0,0,3
Hewlett-Packard,Hewlett-Packard,,0,2,0,2,2,0,2,0,0,0,0,5
Eldorado Do Sul,Eldorado Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Proprietary Company,Proprietary Company,,0,2,0,2,2,0,2,0,0,0,0,1
Azorean People,Azorean People,,0,2,0,2,2,0,2,0,0,0,0,3
Jaguari,Jaguari,,0,2,0,2,2,0,2,0,0,0,0,3
Sol Linhas Aéreas,Sol Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Sweatshop,Sweatshop,,0,2,0,2,2,0,2,0,0,0,0,0
History Of Brazil,History Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Riograndenser Hunsrückisch,Riograndenser Hunsrückisch,,0,2,0,2,2,0,2,0,0,0,0,0
London Stock Exchange Group,London Stock Exchange Group,,0,3,0,3,3,0,3,0,0,0,0,5
Temple Of Solomon (São Paulo),Temple Of Solomon (São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Pátio Do Colégio,Pátio Do Colégio,,0,2,0,2,2,0,2,0,0,0,0,5
Ica Gruppen,Ica Gruppen,,0,2,0,2,2,0,2,0,0,0,0,1
Kabushiki Gaisha,Kabushiki Gaisha,,0,2,0,2,2,0,2,0,0,0,0,1
Steel Mill,Steel Mill,,0,3,0,3,3,0,3,0,0,0,0,2
Cooperative,Cooperative,,0,4,0,4,4,0,4,0,0,0,0,1
Organization Of Ibero-American States,Organization Of Ibero-American States,,0,2,0,2,2,0,2,0,0,0,0,0
History Of Capitalism,History Of Capitalism,,0,2,0,2,2,0,2,0,0,0,0,1
Tax,Tax,,0,2,0,2,2,0,2,0,0,0,0,0
Chittagong Stock Exchange,Chittagong Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Filling Station,Filling Station,,0,2,0,2,2,0,2,0,0,0,0,1
Helisul Linhas Aéreas,Helisul Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Centro Cultural São Paulo,Centro Cultural São Paulo,,0,2,0,2,2,0,2,0,0,0,0,5
Airline Hub,Airline Hub,,0,2,0,2,2,0,2,0,0,0,0,4
Stock Trader,Stock Trader,,0,3,0,3,3,0,3,0,0,0,0,5
Miami,Miami,,0,2,0,2,2,0,2,0,0,0,0,2
Shareholder,Shareholder,,0,2,0,2,2,0,2,0,0,0,0,1
Ilópolis,Ilópolis,,0,2,0,2,2,0,2,0,0,0,0,3
Contrarian Investing,Contrarian Investing,,0,3,0,3,3,0,3,0,0,0,0,5
Aerovias Minas Gerais,Aerovias Minas Gerais,,0,2,0,2,2,0,2,0,0,0,0,4
Cataguases,Cataguases,,0,2,0,2,2,0,2,0,0,0,0,2
Hanoi Stock Exchange,Hanoi Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Palácio Dos Bandeirantes,Palácio Dos Bandeirantes,,0,2,0,2,2,0,2,0,0,0,0,5
Muliterno,Muliterno,,0,2,0,2,2,0,2,0,0,0,0,3
Unesco,Unesco,,0,2,0,2,2,0,2,0,0,0,0,0
Asian Brazilian,Asian Brazilian,,0,3,0,3,3,0,3,0,0,0,0,0
Bats Global Markets,Bats Global Markets,,0,3,0,3,3,0,3,0,0,0,0,5
Renaissance,Renaissance,,0,3,0,3,3,0,3,0,0,0,0,1
Federal Government Of Brazil,Federal Government Of Brazil,,0,8,0,8,8,0,8,0,0,0,0,0
China Eastern Airlines,China Eastern Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Pantanal,Pantanal,,0,7,0,7,7,0,7,0,0,0,0,0
Azul Brazilian Airlines,Azul Brazilian Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Santa Cruz Do Sul,Santa Cruz Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Romance Language,Romance Language,,0,2,0,2,2,0,2,0,0,0,0,1
H&M,H&M,,0,2,0,2,2,0,2,0,0,0,0,1
Ipiranga Do Sul,Ipiranga Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
"Vera Cruz, Rio Grande Do Sul","Vera Cruz, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Banco Santander-Chile,Banco Santander-Chile,,0,15,0,15,15,0,15,0,0,0,0,2
Tas – Transportes Aéreos Salvador,Tas – Transportes Aéreos Salvador,,0,2,0,2,2,0,2,0,0,0,0,4
Industrial And Provident Society,Industrial And Provident Society,,0,2,0,2,2,0,2,0,0,0,0,1
Portugal,Portugal,,0,16,0,16,16,0,16,0,0,0,0,2
O Globo,O Globo,,0,2,0,2,2,0,2,0,0,0,0,0
Pacaembu Stadium,Pacaembu Stadium,,0,2,0,2,2,0,2,0,0,0,0,5
Colt Cargo,Colt Cargo,,0,2,0,2,2,0,2,0,0,0,0,4
Restricted Stock,Restricted Stock,,0,3,0,3,3,0,3,0,0,0,0,5
"Centenário, Rio Grande Do Sul","Centenário, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Muitos Capões,Muitos Capões,,0,2,0,2,2,0,2,0,0,0,0,3
Operation Car Wash,Operation Car Wash,,0,2,0,2,2,0,2,0,0,0,0,0
Suzano Papel E Celulose,Suzano Papel E Celulose,,0,52,101,153,52,101,153,3,0.452456,0.479714,0.000044,2
Travesseiro,Travesseiro,,0,2,0,2,2,0,2,0,0,0,0,3
Nab – Navegação Aérea Brasileira,Nab – Navegação Aérea Brasileira,,0,2,0,2,2,0,2,0,0,0,0,4
Veneto,Veneto,,0,2,0,2,2,0,2,0,0,0,0,3
Latin America,Latin America,,0,13,0,13,13,0,13,0,0,0,0,2
Nova Araçá,Nova Araçá,,0,2,0,2,2,0,2,0,0,0,0,3
Monument To The Bandeiras,Monument To The Bandeiras,,0,2,0,2,2,0,2,0,0,0,0,5
São Borja,São Borja,,0,2,0,2,2,0,2,0,0,0,0,3
Banco Do Brasil,Banco Do Brasil,,0,53,180,233,53,180,233,3,0.459465,0.496862,0.000477,2
Volatility (Finance),Volatility (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Brigadeiro Faria Lima Avenue,Brigadeiro Faria Lima Avenue,,0,2,0,2,2,0,2,0,0,0,0,5
Grupo Notredame Intermédica,Grupo Notredame Intermédica,,0,2,0,2,2,0,2,0,0,0,0,2
Trade Name,Trade Name,,0,2,0,2,2,0,2,0,0,0,0,2
Ultrapar,Ultrapar,,0,52,132,184,52,132,184,3,0.455252,0.4865,0.000112,2
Internet,Internet,,0,2,0,2,2,0,2,0,0,0,0,2
Shenzhen Airlines,Shenzhen Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
United Airlines,United Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Mexican Stock Exchange,Mexican Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Cândido Godói,Cândido Godói,,0,2,0,2,2,0,2,0,0,0,0,3
Pouso Novo,Pouso Novo,,0,2,0,2,2,0,2,0,0,0,0,3
Momentum Investing,Momentum Investing,,0,3,0,3,3,0,3,0,0,0,0,5
Oman Air,Oman Air,,0,2,0,2,2,0,2,0,0,0,0,4
Shares Outstanding,Shares Outstanding,,0,4,0,4,4,0,4,0,0,0,0,5
Taxation In Brazil,Taxation In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
"Planalto, Rio Grande Do Sul","Planalto, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Indonesia Commodity And Derivatives Exchange,Indonesia Commodity And Derivatives Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Novo Cabrais,Novo Cabrais,,0,2,0,2,2,0,2,0,0,0,0,3
Margin (Finance),Margin (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Asuncion,Asuncion,,0,2,0,2,2,0,2,0,0,0,0,2
São João Da Urtiga,São João Da Urtiga,,0,2,0,2,2,0,2,0,0,0,0,3
Denmark,Denmark,,0,3,0,3,3,0,3,0,0,0,0,5
India,India,,0,7,0,7,7,0,7,0,0,0,0,0
"Garruchos, Rio Grande Do Sul","Garruchos, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Itamar Franco,Itamar Franco,,0,2,0,2,2,0,2,0,0,0,0,0
Science And Technology In Brazil,Science And Technology In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Rome,Rome,,0,2,0,2,2,0,2,0,0,0,0,0
Bauxite,Bauxite,,0,2,0,2,2,0,2,0,0,0,0,0
White Brazilian,White Brazilian,,0,3,0,3,3,0,3,0,0,0,0,0
Paper,Paper,,0,2,0,2,2,0,2,0,0,0,0,0
Sloan Management Review,Sloan Management Review,,0,2,0,2,2,0,2,0,0,0,0,2
Guaíba,Guaíba,,0,2,0,2,2,0,2,0,0,0,0,3
Citigroup,Citigroup,,0,2,0,2,2,0,2,0,0,0,0,5
Butiá,Butiá,,0,2,0,2,2,0,2,0,0,0,0,3
Encyclopædia Britannica Eleventh Edition,Encyclopædia Britannica Eleventh Edition,,0,2,0,2,2,0,2,0,0,0,0,0
Mbarea (Identifier),Mbarea (Identifier),,0,3,0,3,3,0,3,0,0,0,0,0
Arcelor,Arcelor,,0,2,0,2,2,0,2,0,0,0,0,2
Arvorezinha,Arvorezinha,,0,2,0,2,2,0,2,0,0,0,0,3
Vila Lângaro,Vila Lângaro,,0,2,0,2,2,0,2,0,0,0,0,3
Grupo Hapvida,Grupo Hapvida,,0,53,0,53,53,0,53,0,0,0,0,2
Market Share,Market Share,,0,3,0,3,3,0,3,0,0,0,0,5
Qatar Exchange,Qatar Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Bloomberg L.P.,Bloomberg L.P.,,0,5,0,5,5,0,5,0,0,0,0,5
Herveiras,Herveiras,,0,2,0,2,2,0,2,0,0,0,0,3
Tramandaí,Tramandaí,,0,2,0,2,2,0,2,0,0,0,0,3
Ceará,Ceará,,0,5,0,5,5,0,5,0,0,0,0,0
Roraima,Roraima,,0,4,0,4,4,0,4,0,0,0,0,0
Klm,Klm,,0,2,0,2,2,0,2,0,0,0,0,4
Nesma Airlines,Nesma Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Lufthansa,Lufthansa,,0,2,0,2,2,0,2,0,0,0,0,4
Vox (Website),Vox (Website),,0,2,0,2,2,0,2,0,0,0,0,0
Ahold Delhaize,Ahold Delhaize,,0,2,0,2,2,0,2,0,0,0,0,1
Commodity Market,Commodity Market,,0,2,0,2,2,0,2,0,0,0,0,5
Asset,Asset,,0,13,0,13,13,0,13,0,0,0,0,2
Muscat Securities Market,Muscat Securities Market,,0,3,0,3,3,0,3,0,0,0,0,5
Latvia,Latvia,,0,3,0,3,3,0,3,0,0,0,0,5
Royal Brunei Airlines,Royal Brunei Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
"Alpestre, Rio Grande Do Sul","Alpestre, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Vivo (Telecommunications),Vivo (Telecommunications),,0,2,0,2,2,0,2,0,0,0,0,2
Juneyao Airlines,Juneyao Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Virada Cultural,Virada Cultural,,0,2,0,2,2,0,2,0,0,0,0,5
Water Supply And Sanitation In Brazil,Water Supply And Sanitation In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Paraí,Paraí,,0,2,0,2,2,0,2,0,0,0,0,3
Unidas,Unidas,,0,53,0,53,53,0,53,0,0,0,0,2
Vila Madalena,Vila Madalena,,0,2,0,2,2,0,2,0,0,0,0,5
Chuvisca,Chuvisca,,0,2,0,2,2,0,2,0,0,0,0,3
Campanha Ocidental,Campanha Ocidental,,0,2,0,2,2,0,2,0,0,0,0,3
Stock,Stock,,0,5,0,5,5,0,5,0,0,0,0,5
United Arab Emirates,United Arab Emirates,,0,3,0,3,3,0,3,0,0,0,0,1
Brazilian Navy,Brazilian Navy,,0,2,0,2,2,0,2,0,0,0,0,0
Equatorial Energia,Equatorial Energia,,0,53,16,69,53,16,69,4,0.314168,0.326438,0.000096,2
Carpatair,Carpatair,,0,2,0,2,2,0,2,0,0,0,0,4
Theatro Municipal (São Paulo),Theatro Municipal (São Paulo),,0,3,0,3,3,0,3,0,0,0,0,5
Sustainable Stock Exchanges Initiative,Sustainable Stock Exchanges Initiative,,0,2,0,2,2,0,2,0,0,0,0,5
Caracas,Caracas,,0,3,0,3,3,0,3,0,0,0,0,2
Engie,Engie,,0,3,0,3,3,0,3,0,0,0,0,1
Credit Card,Credit Card,,0,4,0,4,4,0,4,0,0,0,0,2
Corrientes Province,Corrientes Province,,0,2,0,2,2,0,2,0,0,0,0,3
Microsoft,Microsoft,,0,2,0,2,2,0,2,0,0,0,0,5
Trend Following,Trend Following,,0,3,0,3,3,0,3,0,0,0,0,5
The International Stock Exchange,The International Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Tio Hugo,Tio Hugo,,0,2,0,2,2,0,2,0,0,0,0,3
Vila Olímpia,Vila Olímpia,,0,2,0,2,2,0,2,0,0,0,0,5
Totvs,Totvs,,0,53,39,92,53,39,92,4,0.425168,0.449723,0.000297,2
Mean Reversion (Finance),Mean Reversion (Finance),,0,3,0,3,3,0,3,0,0,0,0,5
Beta Cargo,Beta Cargo,,0,2,0,2,2,0,2,0,0,0,0,4
University Of California Press,University Of California Press,,0,2,0,2,2,0,2,0,0,0,0,0
Brazilian Institute Of Geography And Statistics,Brazilian Institute Of Geography And Statistics,,0,3,0,3,3,0,3,0,0,0,0,0
Barão De Cotegipe,Barão De Cotegipe,,0,2,0,2,2,0,2,0,0,0,0,3
Market Manipulation,Market Manipulation,,0,3,0,3,3,0,3,0,0,0,0,5
Campinas,Campinas,,0,5,0,5,5,0,5,0,0,0,0,2
Fuel,Fuel,,0,2,0,2,2,0,2,0,0,0,0,1
Webjet Linhas Aéreas,Webjet Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Music Of Brazil,Music Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
De Facto Corporation And Corporation By Estoppel,De Facto Corporation And Corporation By Estoppel,,0,2,0,2,2,0,2,0,0,0,0,1
National Stock Exchange Of India,National Stock Exchange Of India,,0,3,0,3,3,0,3,0,0,0,0,5
Extrafarma,Extrafarma,,0,2,0,2,2,0,2,0,0,0,0,2
Köppen Climate Classification,Köppen Climate Classification,,0,3,0,3,3,0,3,0,0,0,0,0
Russell 2000 Index,Russell 2000 Index,,0,2,0,2,2,0,2,0,0,0,0,0
Meta Linhas Aéreas,Meta Linhas Aéreas,,0,2,0,2,2,0,2,0,0,0,0,4
Singapore Exchange,Singapore Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Tracking Stock,Tracking Stock,,0,3,0,3,3,0,3,0,0,0,0,5
Belarusian Currency And Stock Exchange,Belarusian Currency And Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Atlantic Forest,Atlantic Forest,,0,2,0,2,2,0,2,0,0,0,0,0
Ema Gordon Klabin Cultural Foundation,Ema Gordon Klabin Cultural Foundation,,0,2,0,2,2,0,2,0,0,0,0,5
Carazinho,Carazinho,,0,2,0,2,2,0,2,0,0,0,0,3
Balneário Pinhal,Balneário Pinhal,,0,2,0,2,2,0,2,0,0,0,0,3
Kenya Airways,Kenya Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Ticker Symbol,Ticker Symbol,,0,57,43,100,57,43,100,5,0.294824,0.320425,0.00077,5
Ufrgs,Ufrgs,,0,2,0,2,2,0,2,0,0,0,0,3
Canguçu,Canguçu,,0,2,0,2,2,0,2,0,0,0,0,3
Centro Cultural Itaú,Centro Cultural Itaú,,0,2,0,2,2,0,2,0,0,0,0,5
Royal Jordanian,Royal Jordanian,,0,2,0,2,2,0,2,0,0,0,0,4
Ups Airlines,Ups Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Business,Business,,0,2,0,2,2,0,2,0,0,0,0,1
Minas Gerais,Minas Gerais,,0,9,0,9,9,0,9,0,0,0,0,0
Barão Do Triunfo,Barão Do Triunfo,,0,2,0,2,2,0,2,0,0,0,0,3
Cyprus Stock Exchange,Cyprus Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Electric Utility,Electric Utility,,0,2,0,2,2,0,2,0,0,0,0,2
Dilma Rousseff,Dilma Rousseff,,0,2,0,2,2,0,2,0,0,0,0,0
São José Do Hortêncio,São José Do Hortêncio,,0,2,0,2,2,0,2,0,0,0,0,3
Target Corporation,Target Corporation,,0,3,0,3,3,0,3,0,0,0,0,1
Stock Split,Stock Split,,0,3,0,3,3,0,3,0,0,0,0,5
Trade (Financial Instrument),Trade (Financial Instrument),,0,3,0,3,3,0,3,0,0,0,0,5
"Independência, Rio Grande Do Sul","Independência, Rio Grande Do Sul",,0,2,0,2,2,0,2,0,0,0,0,3
Viabras,Viabras,,0,2,0,2,2,0,2,0,0,0,0,4
Athens Stock Exchange,Athens Stock Exchange,,0,3,0,3,3,0,3,0,0,0,0,5
Portuguese Dialects,Portuguese Dialects,,0,2,0,2,2,0,2,0,0,0,0,0
Três Cachoeiras,Três Cachoeiras,,0,2,0,2,2,0,2,0,0,0,0,3
Lojas Americanas,Lojas Americanas,,0,52,113,165,52,113,165,3,0.449783,0.479276,0.000119,2
Reinsurance,Reinsurance,,0,2,0,2,2,0,2,0,0,0,0,5
Jakarta,Jakarta,,0,3,0,3,3,0,3,0,0,0,0,1
Indice De Precios Y Cotizaciones,Indice De Precios Y Cotizaciones,,0,2,0,2,2,0,2,0,0,0,0,0
L'Oréal,L'Oréal,,0,2,0,2,2,0,2,0,0,0,0,1
Coronel Barros,Coronel Barros,,0,2,0,2,2,0,2,0,0,0,0,3
Miraguaí,Miraguaí,,0,2,0,2,2,0,2,0,0,0,0,3
Discount Store,Discount Store,,0,2,0,2,2,0,2,0,0,0,0,1
Air Serbia,Air Serbia,,0,2,0,2,2,0,2,0,0,0,0,4
Czech Airlines,Czech Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Community Interest Company,Community Interest Company,,0,2,0,2,2,0,2,0,0,0,0,1
Proprietary Trading,Proprietary Trading,,0,3,0,3,3,0,3,0,0,0,0,5
United States,United States,,0,17,0,17,17,0,17,0,0,0,0,2
Estrela Velha,Estrela Velha,,0,2,0,2,2,0,2,0,0,0,0,3
South Korea,South Korea,,0,6,0,6,6,0,6,0,0,0,0,5
Lima,Lima,,0,3,0,3,3,0,3,0,0,0,0,2
Glencore,Glencore,,0,2,0,2,2,0,2,0,0,0,0,1
Public Company,Public Company,,0,7,0,7,7,0,7,0,0,0,0,2
Leonese Language,Leonese Language,,0,2,0,2,2,0,2,0,0,0,0,1
Fourth Brazilian Republic,Fourth Brazilian Republic,,0,7,0,7,7,0,7,0,0,0,0,0
Corporate Law In The United States,Corporate Law In The United States,,0,2,0,2,2,0,2,0,0,0,0,1
Montevideo,Montevideo,,0,2,0,2,2,0,2,0,0,0,0,2
Latam Cargo Chile,Latam Cargo Chile,,0,2,0,2,2,0,2,0,0,0,0,4
Vasp,Vasp,,0,2,0,2,2,0,2,0,0,0,0,4
Armenia,Armenia,,0,4,0,4,4,0,4,0,0,0,0,5
Dollar Cost Averaging,Dollar Cost Averaging,,0,3,0,3,3,0,3,0,0,0,0,5
Doing Business As,Doing Business As,,0,2,0,2,2,0,2,0,0,0,0,2
Rumo S.A.,Rumo S.A.,,0,52,104,156,52,104,156,3,0.508346,0.520651,0.000312,2
Nyse Composite,Nyse Composite,,0,2,0,2,2,0,2,0,0,0,0,0
Arteris,Arteris,,0,2,0,2,2,0,2,0,0,0,0,2
Shandong Airlines,Shandong Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Fazenda Vilanova,Fazenda Vilanova,,0,2,0,2,2,0,2,0,0,0,0,3
Corporate Governance,Corporate Governance,,0,5,0,5,5,0,5,0,0,0,0,5
Capital Market Line,Capital Market Line,,0,3,0,3,3,0,3,0,0,0,0,5
Praça Da República (São Paulo),Praça Da República (São Paulo),,0,2,0,2,2,0,2,0,0,0,0,5
Paraná (State),Paraná (State),,0,10,0,10,10,0,10,0,0,0,0,2
Geology Of Brazil,Geology Of Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Ambev,Ambev,,0,52,127,179,52,127,179,3,0.447405,0.479349,0.000075,2
Televisa,Televisa,,0,15,0,15,15,0,15,0,0,0,0,2
Thailand,Thailand,,0,6,0,6,6,0,6,0,0,0,0,1
Pirapó,Pirapó,,0,2,0,2,2,0,2,0,0,0,0,3
Marques De Souza,Marques De Souza,,0,2,0,2,2,0,2,0,0,0,0,3
Jerónimo Martins,Jerónimo Martins,,0,3,0,3,3,0,3,0,0,0,0,1
Ijuí,Ijuí,,0,2,0,2,2,0,2,0,0,0,0,3
House-Building,House-Building,,0,2,0,2,2,0,2,0,0,0,0,2
Sudan,Sudan,,0,2,0,2,2,0,2,0,0,0,0,1
Wall Street Journal,Wall Street Journal,,0,2,0,2,2,0,2,0,0,0,0,2
Pará,Pará,,0,6,0,6,6,0,6,0,0,0,0,0
Horizontina,Horizontina,,0,2,0,2,2,0,2,0,0,0,0,3
Business Judgment Rule,Business Judgment Rule,,0,2,0,2,2,0,2,0,0,0,0,1
Weg Industries,Weg Industries,,0,52,95,147,52,95,147,3,0.451919,0.4784,0.00003,2
Merval,Merval,,0,2,0,2,2,0,2,0,0,0,0,0
Cerro Grande Do Sul,Cerro Grande Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Três Forquilhas,Três Forquilhas,,0,2,0,2,2,0,2,0,0,0,0,3
Alaska Airlines,Alaska Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Brasmex – Brasil Minas Express,Brasmex – Brasil Minas Express,,0,2,0,2,2,0,2,0,0,0,0,4
Companhia Itaú De Transportes Aéreos,Companhia Itaú De Transportes Aéreos,,0,2,0,2,2,0,2,0,0,0,0,4
Preferred Stock,Preferred Stock,,0,6,0,6,6,0,6,0,0,0,0,5
Roman Catholic,Roman Catholic,,0,2,0,2,2,0,2,0,0,0,0,3
China Southern Airlines,China Southern Airlines,,0,2,0,2,2,0,2,0,0,0,0,4
Aero Geral,Aero Geral,,0,2,0,2,2,0,2,0,0,0,0,4
Monument To The Independence Of Brazil,Monument To The Independence Of Brazil,,0,2,0,2,2,0,2,0,0,0,0,5
2016 Summer Olympics,2016 Summer Olympics,,0,2,0,2,2,0,2,0,0,0,0,0
White Airways,White Airways,,0,2,0,2,2,0,2,0,0,0,0,4
Bank,Bank,,0,3,0,3,3,0,3,0,0,0,0,5
S&P 400,S&P 400,,0,2,0,2,2,0,2,0,0,0,0,0
Brazilian Sculpture,Brazilian Sculpture,,0,7,0,7,7,0,7,0,0,0,0,0
Public Float,Public Float,,0,4,0,4,4,0,4,0,0,0,0,5
Rio De Janeiro State,Rio De Janeiro State,,0,2,0,2,2,0,2,0,0,0,0,0
Serafina Corrêa,Serafina Corrêa,,0,2,0,2,2,0,2,0,0,0,0,3
1950 Fifa World Cup,1950 Fifa World Cup,,0,2,0,2,2,0,2,0,0,0,0,0
Fortaleza Dos Valos,Fortaleza Dos Valos,,0,2,0,2,2,0,2,0,0,0,0,3
Picada Café,Picada Café,,0,2,0,2,2,0,2,0,0,0,0,3
Air Tanzania,Air Tanzania,,0,2,0,2,2,0,2,0,0,0,0,4
Santo Antônio Da Patrulha,Santo Antônio Da Patrulha,,0,2,0,2,2,0,2,0,0,0,0,3
Mato Leitão,Mato Leitão,,0,2,0,2,2,0,2,0,0,0,0,3
Exchange-Traded Fund,Exchange-Traded Fund,,0,2,0,2,2,0,2,0,0,0,0,5
Commodity,Commodity,,0,2,0,2,2,0,2,0,0,0,0,5
Day Trading,Day Trading,,0,3,0,3,3,0,3,0,0,0,0,5
Voe Minas Gerais,Voe Minas Gerais,,0,2,0,2,2,0,2,0,0,0,0,4
Bolsa De Madrid,Bolsa De Madrid,,0,9,0,9,9,0,9,0,0,0,0,2
Boliviana De Aviación,Boliviana De Aviación,,0,2,0,2,2,0,2,0,0,0,0,4
Public Holidays In Brazil,Public Holidays In Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Multinational Corporation,Multinational Corporation,,0,4,0,4,4,0,4,0,0,0,0,1
Electric Power Transmission,Electric Power Transmission,,0,2,0,2,2,0,2,0,0,0,0,0
Chad,Chad,,0,2,0,2,2,0,2,0,0,0,0,1
Encruzilhada Do Sul,Encruzilhada Do Sul,,0,2,0,2,2,0,2,0,0,0,0,3
Formigueiro,Formigueiro,,0,2,0,2,2,0,2,0,0,0,0,3
Curlie,Curlie,,0,2,0,2,2,0,2,0,0,0,0,0
France,France,,0,9,0,9,9,0,9,0,0,0,0,1
Cayman Islands Company Law,Cayman Islands Company Law,,0,2,0,2,2,0,2,0,0,0,0,1
Cpfl Energia,Cpfl Energia,,0,53,125,178,53,125,178,3,0.454437,0.484822,0.000229,2
By-Product Synergy,By-Product Synergy,,0,2,0,2,2,0,2,0,0,0,0,2
Estado Novo (Brazil),Estado Novo (Brazil),,0,3,0,3,3,0,3,0,0,0,0,0
Air India,Air India,,0,2,0,2,2,0,2,0,0,0,0,4
Immigration To Brazil,Immigration To Brazil,,0,7,0,7,7,0,7,0,0,0,0,0
Companhia Meridional De Transportes,Companhia Meridional De Transportes,,0,2,0,2,2,0,2,0,0,0,0,4
Companhia Siderúrgica Nacional,Companhia Siderúrgica Nacional,,0,52,149,201,52,149,201,3,0.51372,0.530648,0.000376,2
Southern Cone,Southern Cone,,0,2,0,2,2,0,2,0,0,0,0,0
